品種ｺｰﾄﾞ,品種名,品種名(送り状),ﾌﾘｶﾞﾅ,業者ｺｰﾄﾞ,ｸﾞﾙｰﾌﾟｺｰﾄﾞ,商品課税区分,標準単価,売上単価,標準原価,仕入原価,ﾛｲﾔﾘﾃｨ,階級ﾊﾟﾀｰﾝｺｰﾄﾞ,boxtype_from_variety,item,boxtype
10050,H　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝⅡ,フィーリング　グリーンⅡ,hh ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ2,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10047,H　ﾌｨｰﾘﾝｸﾞ　ｻﾆｰ,フィーリング　サニー,h ﾌｨｰﾘﾝｸﾞ ｻﾆｰ,2,10,0,0,0,0,0,1.8,10,H,ポンポン,ハーフ箱
10048,H　ﾌｨｰﾘﾝｸﾞ　ﾊﾟｰﾙ,フィーリング　パール,h ﾌｨｰﾘﾝｸﾞ ﾊﾟｰﾙ,2,10,0,0,0,0,0,1.8,10,H,ポンポン,ハーフ箱
10046,H　ﾌｨｰﾘﾝｸﾞ　ﾎﾜｲﾄ,フィーリング　ホワイト,ﾌｨｰﾘﾝｸﾞ ﾎﾜｲﾄ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10100,H　ﾌｪﾘｰ,フェリー,ﾌｪﾘｰ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10062,H　ﾌﾛｯｷﾞｰ,フロッギー,h ﾌﾛｯｷﾞｰ,2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10141,H　ﾎﾞﾝﾎﾞﾝ,ボンボン,h ﾎﾞﾝﾎﾞﾝ,5,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10003,H　ﾎﾟﾝﾎﾟﾝ　3MIX,ポンポン　３ＭＩＸ,ﾎﾟﾝﾎﾟﾝ3MIX,4,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10004,H　ﾎﾟﾝﾎﾟﾝ　4MIX,ポンポン　４ＭＩＸ,ﾎﾟﾝﾎﾟﾝ4MIX,4,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10005,H　ﾎﾟﾝﾎﾟﾝ　5MIX,ポンポン　５ＭＩＸ,ﾎﾟﾝﾎﾟﾝ5MIX,4,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10006,H　ﾎﾟﾝﾎﾟﾝ　6MIX,ポンポン　６ＭＩＸ,h ﾎﾟﾝﾎﾟﾝ6ﾐx,4,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10018,H　ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ,マイクロポンポン,H ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ,7,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10142,H　ﾏｼｭｰ,マシュー,H ﾏｼｭｰ,1,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10143,H　ﾓﾓｺ,モモコ,H ﾓﾓｺ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10061,H　ﾚｸｼｰ　ﾚｯﾄﾞ,レクシー　レッド,h ﾚｸｼｰ ﾚｯﾄﾞ,2,10,0,0,0,0,0,1.7,10,H,ポンポン,ハーフ箱
10120,H　ﾛﾍﾟｽ,ロペス,ﾛﾍﾟｽ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10040,H　ﾛﾘﾎﾟｯﾌﾟ,ロリポップ,ﾛﾘﾎﾟｯﾌﾟ,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10010,H　ﾛﾘﾎﾟｯﾌﾟ　3MIX,ロリポップ　３ＭＩＸ,ﾛﾘﾎﾟｯﾌﾟ3MIX,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10011,H　ﾛﾘﾎﾟｯﾌﾟ　4MIX,ロリポップ　４ＭＩＸ,h ﾛﾘﾎﾟｯﾌﾟ4MIX,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10043,H　ﾛﾘﾎﾟｯﾌﾟ　ｲｴﾛｰ,ロリポップ　イエロー,ﾛﾘﾎﾟｯﾌﾟ ｲｴﾛｰ,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10042,H　ﾛﾘﾎﾟｯﾌﾟ　ﾊﾟｰﾌﾟﾙ,ロリポップ　パープル,ﾛﾘﾎﾟｯﾌﾟ ﾊﾟｰﾌﾟﾙ,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10041,H　ﾛﾘﾎﾟｯﾌﾟ　ﾚｯﾄﾞ,ロリポップ　レッド,ﾛﾘﾎﾟｯﾌﾟ ﾚｯﾄﾞ,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10007,H　混合(ｼﾞｪﾆｰ),混合(ジェニー),ｺﾝｺﾞｳｼﾞｪﾆｰ,2,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10008,H　混合(ﾌｨｰﾘﾝｸﾞ),混合(フィーリング),h ｺﾝｺﾞｳ(ﾌｨｰﾘﾝｸﾞ),2,10,0,0,0,0,0,2.2,10,H,ポンポン,ハーフ箱
10001,H　混合(ﾎﾟﾝﾎﾟﾝ),混合(ポンポン),ｺﾝｺﾞｳ ﾎﾟﾝﾎﾟﾝ,4,10,0,0,0,0,0,1.85,10,H,ポンポン,ハーフ箱
10009,H　混合(ﾛﾘﾎﾟｯﾌﾟ),混合(ロリポップ),ｺﾝｺﾞｳ ﾛﾘﾎﾟｯﾌﾟ,2,10,0,0,0,0,0,3,10,H,ポンポン,ハーフ箱
10020,H　混合(新花),混合(新花),h ｺﾝｺﾞｳｼﾝｶ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10022,H　新花　ｲｴﾛｰ,新花　イエロー,h ｼﾝｶ ｲｴﾛｰ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10027,H　新花　ｵﾚﾝｼﾞ,新花　オレンジ,h ｼﾝｶ ｵﾚﾝｼﾞ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10025,H　新花　ｸﾞﾘｰﾝ,新花　グリーン,h ｼﾝｶ ｸﾞﾘｰﾝ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10023,H　新花　ﾋﾟﾝｸ,新花　ピンク,h ｼﾝｶ ﾋﾟﾝｸ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10021,H　新花　ﾎﾜｲﾄ,新花　ホワイト,h ｼﾝｶ ﾎﾜｲﾄ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10024,H　新花　ﾚｯﾄﾞ,新花　レッド,h ｼﾝｶ ﾚﾄﾞﾚｯﾄﾞ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10026,H　新花　複色,新花　複色,h ｼﾝｶ ﾌｸｼｮｸ,4,10,0,0,0,0,0,1,10,H,ポンポン,ハーフ箱
10002,H　注文(ﾎﾟﾝﾎﾟﾝ),注文(ポンポン),h ﾁｭｳﾓﾝｺﾝｺﾞｳ(ﾎﾟﾝﾎﾟﾝ),4,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
10016,H　注文(小田急),注文(小田急),hh ｺﾝｺﾞｳｵﾀﾞｷｭｳMIX,4,10,0,0,0,0,0,2,10,H,ポンポン,ハーフ箱
80031,HB　ｱﾈｼｰ　MIX,アネシー　ＭＩＸ,HB ｱﾈｼｰ MIX,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80106,HB　ｱﾈｼｰ　ｲｴﾛｰ,アネシー　イエロー,HB ｱﾈｼｰ ｲｴﾛｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80108,HB　ｱﾈｼｰ　ﾀﾞｰｸ,アネシー　ダーク,HB ｱﾈｼｰ ﾀﾞｰｸ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80105,HB　ｱﾈｼｰ　ﾎﾜｲﾄ,アネシー　ホワイト,HB ｱﾈｼｰ ﾎﾜｲﾄ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80107,HB　ｱﾈｼｰ　ﾚﾓﾝ,アネシー　レモン,HB]  ｱﾈｼｰ ﾚﾓﾝ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80400,HB　ｱﾏﾙﾌｨｰ,アマルフィー,HB ｱﾏﾙﾌｨｰ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
83700,HB　ｴｽﾄﾚｰｼﾞｬ,エストレージャ,HB ｴｽﾄﾚｰｼﾞｬ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
81350,HB　ｴｯｼﾞ　ｲｴﾛｰ,エッジ　イエロー,HB ｴｯｼﾞ ｲｴﾛｰ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
81300,HB　ｴｯｼﾞ　ﾎﾜｲﾄ,エッジ　ホワイト,HB ｴｯｼﾞ ﾎﾜｲﾄ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
83500,HB　ｵﾍﾟﾗ,オペラ,HB ｵﾍﾟﾗ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
83504,HB　ｵﾍﾟﾗ　ｵﾚﾝｼﾞ,オペラ　オレンジ,HB ｵﾍﾟﾗ ｵﾚﾝｼﾞ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
83502,HB　ｵﾍﾟﾗ　ﾉｳﾞｧ,オペラ　ノヴァ,HB ｵﾍﾟﾗ ﾉｳﾞｧ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
83501,HB　ｵﾍﾟﾗ　ﾋﾟﾝｸ,オペラ　ピンク,HB ｵﾍﾟﾗ ﾋﾟﾝｸ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
83503,HB　ｵﾍﾟﾗ　ﾍﾞｰｼﾞｭ,オペラ　ベージュ,HB ｵﾍﾟﾗ ﾍﾞｰｼﾞｭ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
81501,HB　ｵﾘｰﾌﾞ,オリーブ,HB ｵﾘｰﾌﾞ,5,81,0,0,0,0,0,2,81,HB,ポンポン(小輪),レンタルバケツ
82350,HB　ｺﾞｰﾙﾃﾞﾝ,ゴールデン,HB ｺﾞｰﾙﾃﾞﾝｺﾞｰﾙﾃﾞﾝ,2,82,0,0,0,0,0,1.85,82,HB,ポンポン(大輪),レンタルバケツ
83350,HB　ｺﾞｰﾙﾃﾞﾝ,ゴールデン,HB ｺﾞｰﾙﾃﾞﾝ,2,83,0,0,0,0,0,1.85,83,HB,Disbud,レンタルバケツ
80130,HB　ｻﾓｽ,サモス,HB ｻﾓｽ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80131,HB　ｻﾓｽ　ｲｴﾛｰ,サモス　イエロー,HB ｻﾓｽ ｲｴﾛｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80132,HB　ｻﾓｽ　ﾀﾞｰｸ,サモス　ダーク,HB]  ｻﾓｽ ﾀﾞｰｸ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
83003,HB　ｻﾝﾌﾟﾙ(Disbut),サンプル(Ｄｉｓｂｕｔ),HB ｻﾝﾌﾟﾙDisbut,4,83,0,0,0,0,0,0,83,HB,Disbud,レンタルバケツ
80003,HB　ｻﾝﾌﾟﾙ(ｽﾌﾟﾚｰ),サンプル(スプレー),HB ｻﾝﾌﾟﾙｽﾌﾟﾚｰ,4,80,0,0,0,0,0,0,80,HB,スプレー,レンタルバケツ
81003,HB　ｻﾝﾌﾟﾙ(ﾎﾟﾝﾎﾟﾝ),サンプル(ポンポン),HB ｻﾝﾌﾟﾙﾎﾟﾝﾎﾟﾝ,4,81,0,0,0,0,0,0,81,HB,ポンポン(小輪),レンタルバケツ
82003,HB　ｻﾝﾌﾟﾙ(ﾎﾟﾝﾎﾟﾝ),サンプル(ポンポン),HB ｻﾝﾌﾟﾙﾎﾟﾝﾎﾟﾝ,4,82,0,0,0,0,0,0,82,HB,ポンポン(大輪),レンタルバケツ
82101,HB　ｼﾞｪﾆｰ　ｵﾚﾝｼﾞ,ジェニー　オレンジ,HB ｼﾞｪﾆｰ ｵﾚﾝｼﾞ,2,82,0,0,0,0,0,1.85,82,HB,ポンポン(大輪),レンタルバケツ
83101,HB　ｼﾞｪﾆｰ　ｵﾚﾝｼﾞ,ジェニー　オレンジ,HB ｼﾞｪﾆｰ ｵﾚﾝｼﾞ,2,83,0,0,0,0,0,1.85,83,HB,Disbud,レンタルバケツ
82100,HB　ｼﾞｪﾆｰ　ﾀﾞｰｸﾋﾟﾝｸ,ジェニー　ダークピンク,HB ｼﾞｪﾆｰ ﾀﾞｰｸﾋﾟﾝｸ,2,82,0,0,0,0,0,1.85,82,HB,ポンポン(大輪),レンタルバケツ
83100,HB　ｼﾞｪﾆｰ　ﾀﾞｰｸﾋﾟﾝｸ,ジェニー　ダークピンク,HB ｼﾞｪﾆｰ ﾀﾞｰｸﾋﾟﾝｸ,2,83,0,0,0,0,0,1.85,83,HB,Disbud,レンタルバケツ
83800,HB　ｼｬｶﾞｰﾙ,シャガール,HB ｼｬｶﾞｰﾙ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
83507,HB　ｼｬﾝﾊﾟﾝ,シャンパン,HB ｼｬﾝﾊﾟﾝ,2,83,0,0,0,0,0,1.8,83,HB,Disbud,レンタルバケツ
83508,HB　ｼｬﾝﾊﾟﾝ　ｺﾞｰﾙﾃﾞﾝ,シャンパン　ゴールデン,HB ｼｬﾝﾊﾟﾝ ｺﾞｰﾙﾃﾞﾝ,2,83,0,0,0,0,0,1.8,83,HB,Disbud,レンタルバケツ
83850,HB　ｼﾚﾝｼｵ,シレンシオ,HB ｼﾚﾝｼｵ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
82300,HB　ｽｰﾊﾟｰ,スーパー,HB ｽｰﾊﾟｰ,2,82,0,0,0,0,0,1.85,82,HB,ポンポン(大輪),レンタルバケツ
83300,HB　ｽｰﾊﾟｰ,スーパー,HB ｽｰﾊﾟｰ,2,83,0,0,0,0,0,1.85,83,HB,Disbud,レンタルバケツ
83851,HB　ｾﾚﾝ,セレン,HBHB ｾﾚﾝ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
80111,HB　ﾀﾞﾝﾃ,ダンテ,HB ﾀﾞﾝﾃ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80032,HB　ﾀﾞﾝﾃ　MIX,ダンテ　ＭＩＸ,HB ﾀﾞﾝﾃ MIX,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80112,HB　ﾀﾞﾝﾃ　ｲｴﾛｰ,ダンテ　イエロー,HB ﾀﾞﾝﾃ ｲｴﾛｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80113,HB　ﾀﾞﾝﾃ　ﾊﾟｰﾌﾟﾙ,ダンテ　パープル,HB ﾀﾞﾝﾃ ﾊﾟｰﾌﾟﾙ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80114,HB　ﾀﾞﾝﾃ　ﾚｯﾄﾞ,ダンテ　レッド,HB ﾀﾞﾝﾃ ﾚｯﾄﾞ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
81400,HB　ﾁｰｸｽ,チークス,HB ﾁｰｸｽ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
81401,HB　ﾅﾎﾞﾅ,ナボナ,HB ﾅﾎﾞﾅ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
82400,HB　ﾅﾎﾞﾅ,ナボナ,hb ﾅﾎﾞﾅ,2,82,0,0,0,0,0,1.85,82,HB,ポンポン(大輪),レンタルバケツ
80600,HB　ﾈｲﾁｬｰ,ネイチャー,HB ﾈｲﾁｬｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
81502,HB　ﾈｲﾁｬｰ,ネイチャー,HB ﾈｲﾁｬｰ,5,81,0,0,0,0,0,2,81,HB,ポンポン(小輪),レンタルバケツ
83450,HB　ﾊﾟﾗﾄﾞﾌ,パラドフ,HB ﾊﾟﾗﾄﾞﾌ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
80033,HB　ﾊﾞﾙﾃｨｶ　MIX,バルティカ　ＭＩＸ,HB ﾊﾞﾙﾃｨｶ MIX,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80118,HB　ﾊﾞﾙﾃｨｶ　ｲｴﾛｰ,バルティカ　イエロー,HB ﾊﾞﾙﾃｨｶ ｲｴﾛｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80119,HB　ﾊﾞﾙﾃｨｶ　ﾋﾟﾝｸ,バルティカ　ピンク,HB ﾊﾞﾙﾃｨｶ ﾋﾟﾝｸ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80117,HB　ﾊﾞﾙﾃｨｶ　ﾎﾜｲﾄ,バルティカ　ホワイト,HB ﾊﾞﾙﾃｨｶ ﾎﾜｲﾄ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80120,HB　ﾊﾞﾙﾃｨｶ　ﾗｲﾑ,バルティカ　ライム,HB ﾊﾞﾙﾃｨｶ ﾗｲﾑ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
82500,HB　ﾊﾟﾙﾑ　ｸﾞﾘｰﾝ,パルム　グリーン,HB ﾊﾟﾙﾑ ｸﾞﾘｰﾝ,1,82,0,0,0,0,0,2,82,HB,ポンポン(大輪),レンタルバケツ
83801,HB　ﾋﾞｯﾌﾟ,ビップ,HB VIP,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
81100,HB　ﾋﾟﾝｷｰﾛｯｸ,ピンキーロック,HB ﾋﾟﾝｷｰﾛｯｸ,5,81,0,0,0,0,0,2,81,HB,ポンポン(小輪),レンタルバケツ
81101,HB　ﾋﾟﾝｷｰﾛｯｸ　ﾀﾞｰｸ,ピンキーロック　ダーク,HB ﾋﾟﾝｷｰﾛｯｸ ﾀﾞｰｸ,5,81,0,0,0,0,0,2,81,HB,ポンポン(小輪),レンタルバケツ
82105,HB　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,HB ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,82,0,0,0,0,0,2.2,82,HB,ポンポン(大輪),レンタルバケツ
83105,HB　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝ,フィーリング　グリーン,HB ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ,2,83,0,0,0,0,0,2.2,83,HB,Disbud,レンタルバケツ
82106,HB　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝⅡ,フィーリング　グリーンⅡ,HB ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ2,2,82,0,0,0,0,0,2.2,82,HB,ポンポン(大輪),レンタルバケツ
83106,HB　ﾌｨｰﾘﾝｸﾞ　ｸﾞﾘｰﾝⅡ,フィーリング　グリーンⅡ,HB ﾌｨｰﾘﾝｸﾞ ｸﾞﾘｰﾝ2,2,83,0,0,0,0,0,2.2,83,HB,Disbud,レンタルバケツ
82104,HB　ﾌｨｰﾘﾝｸﾞ　ﾎﾜｲﾄ,フィーリング　ホワイト,HB ﾌｨｰﾘﾝｸﾞ ﾎﾜｲﾄ,2,82,0,0,0,0,0,2.2,82,HB,ポンポン(大輪),レンタルバケツ
83104,HB　ﾌｨｰﾘﾝｸﾞ　ﾎﾜｲﾄ,フィーリング　ホワイト,HB ﾌｨｰﾘﾝｸﾞ ﾎﾜｲﾄ,2,83,0,0,0,0,0,2.2,83,HB,Disbud,レンタルバケツ
83701,HB　ﾌｪｱﾘｰｽﾉｰ,フェアリースノー,HB ﾌｪｱﾘｰｽﾉｰ,1,83,0,0,0,0,0,2.5,83,HB,Disbud,レンタルバケツ
82301,HB　ﾌｪﾘｰ,フェリー,HB ﾌｪﾘｰ,2,82,0,0,0,0,0,2.2,82,HB,ポンポン(大輪),レンタルバケツ
83301,HB　ﾌｪﾘｰ,フェリー,HB ﾌｪﾘｰ,2,83,0,0,0,0,0,2.2,83,HB,Disbud,レンタルバケツ
81500,HB　ﾌﾛｯｷﾞｰ,フロッギー,HB ﾌﾛｯｷﾞｰ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
82115,HB　ﾎﾟｯﾌﾟｱｯﾌﾟ　ｲｴﾛｰ,ポップアップ　イエロー,HB ﾎﾟｯﾌﾟｱｯﾌﾟ ｲｴﾛｰ,5,82,0,0,0,0,0,2,82,HB,ポンポン(大輪),レンタルバケツ
83115,HB　ﾎﾟｯﾌﾟｱｯﾌﾟ　ｲｴﾛｰ,ポップアップ　イエロー,HB ﾎﾟｯﾌﾟｱｯﾌﾟ ｲｴﾛｰ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
82114,HB　ﾎﾟｯﾌﾟｱｯﾌﾟ　ﾎﾜｲﾄ,ポップアップ　ホワイト,HB ﾎﾟｯﾌﾟｱｯﾌﾟ ﾎﾜｲﾄ,5,82,0,0,0,0,0,2,82,HB,ポンポン(大輪),レンタルバケツ
83114,HB　ﾎﾟｯﾌﾟｱｯﾌﾟ　ﾎﾜｲﾄ,ポップアップ　ホワイト,HB ﾎﾟｯﾌﾟｱｯﾌﾟ ﾎﾜｲﾄ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
80034,HB　ﾓﾅﾘｻﾞ　MIX,モナリザ　ＭＩＸ,HB ﾓﾅﾘｻﾞMIX,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80125,HB　ﾓﾅﾘｻﾞ　ｲｴﾛｰ,モナリザ　イエロー,HB ﾓｱﾘｻﾞﾓﾅﾘｻﾞ ｲｴﾛｰ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80124,HB　ﾓﾅﾘｻﾞ　ｻﾆｰ,モナリザ　サニー,HB ﾓﾅﾘｻﾞ ｻﾆｰ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80127,HB　ﾓﾅﾘｻﾞ　ﾀﾞｰｸ,モナリザ　ダーク,HB ﾓﾅﾘｻﾞ ﾀﾞｰｸ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80126,HB　ﾓﾅﾘｻﾞ　ﾋﾟﾝｸ,モナリザ　ピンク,HB ﾓﾅﾘｻﾞ ﾋﾟﾝｸ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80123,HB　ﾓﾅﾘｻﾞ　ﾎﾜｲﾄ,モナリザ　ホワイト,HB ﾓﾅﾘｻﾞ ﾎﾜｲﾄ,2,80,0,0,0,0,0,1.85,80,HB,スプレー,レンタルバケツ
80030,HB　ﾗﾄﾞｽﾄ　MIX,ラドスト　ＭＩＸ,HB ﾗﾄﾞｽﾄ MIX,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80102,HB　ﾗﾄﾞｽﾄ　ｲｴﾛｰ,ラドスト　イエロー,HB ﾗﾄﾞｽﾄ ｲｴﾛｰ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80101,HB　ﾗﾄﾞｽﾄ　ｸﾘｰﾑ,ラドスト　クリーム,HB ﾗﾄﾞｽﾄ ｸﾘｰﾑ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
80100,HB　ﾗﾄﾞｽﾄ　ﾎﾜｲﾄ,ラドスト　ホワイト,HB ﾗﾄﾞｳsﾄﾗﾄﾞｽﾄ ﾎﾜｲﾛﾎ,5,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
83475,HB　ﾙﾋﾞｰﾉ,ルビーノ,HB ﾙﾋﾞｰﾉ,5,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
81450,HB　ﾚｸｼｰ　ﾚｯﾄﾞ,レクシー　レッド,HB ﾚｸs-ﾚｸｼｰ ﾚｯﾄﾞ,2,81,0,0,0,0,0,2.2,81,HB,ポンポン(小輪),レンタルバケツ
82109,HB　ﾛﾘﾎﾟｯﾌﾟ,ロリポップ,HB ﾛﾘﾎﾟｯﾌﾟ,2,82,0,0,0,0,0,3,82,HB,ポンポン(大輪),レンタルバケツ
83109,HB　ﾛﾘﾎﾟｯﾌﾟ,ロリポップ,HB ﾛﾘﾎﾟｯﾌﾟ,2,83,0,0,0,0,0,3,83,HB,Disbud,レンタルバケツ
82111,HB　ﾛﾘﾎﾟｯﾌﾟ　ﾊﾟｰﾌﾟﾙ,ロリポップ　パープル,HB ﾛﾘﾎﾟｯﾌﾟ ﾊﾟｰﾌﾟﾙ,2,82,0,0,0,0,0,3,82,HB,ポンポン(大輪),レンタルバケツ
83111,HB　ﾛﾘﾎﾟｯﾌﾟ　ﾊﾟｰﾌﾟﾙ,ロリポップ　パープル,HB ﾛﾘﾎﾟｯﾌﾟ ﾊﾟｰﾌﾟﾙ,2,83,0,0,0,0,0,3,83,HB,Disbud,レンタルバケツ
82110,HB　ﾛﾘﾎﾟｯﾌﾟ　ﾚｯﾄﾞ,ロリポップ　レッド,HB ﾛﾘﾎﾟｯﾌﾟ ﾚｯﾄﾞ,2,82,0,0,0,0,0,3,82,HB,ポンポン(大輪),レンタルバケツ
83110,HB　ﾛﾘﾎﾟｯﾌﾟ　ﾚｯﾄﾞ,ロリポップ　レッド,HB ﾛﾘﾎﾟｯﾌﾟ ﾚｯﾄﾞ,2,83,0,0,0,0,0,3,83,HB,Disbud,レンタルバケツ
83001,HB　混合(Disbut),混合(Ｄｉｓｂｕｔ),HB ｺﾝｺﾞｳDisbut,4,83,0,0,0,0,0,2,83,HB,Disbud,レンタルバケツ
80001,HB　混合(ｽﾌﾟﾚｰ),混合(スプレー),HBｺﾝｺﾞｳｽﾌﾟﾚｰ,4,80,0,0,0,0,0,2,80,HB,スプレー,レンタルバケツ
81001,HB　混合(ﾎﾟﾝﾎﾟﾝ),混合(ポンポン),HB ｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,81,0,0,0,0,0,2,81,HB,ポンポン(小輪),レンタルバケツ
82001,HB　混合(ﾎﾟﾝﾎﾟﾝ),混合(ポンポン),HB ｺﾝｺﾞｳﾎﾟﾝﾎﾟﾝ,4,82,0,0,0,0,0,2,82,HB,ポンポン(大輪),レンタルバケツ
81005,HB　混合(ﾏｲｸﾛﾎﾟﾝﾎﾟﾝ),混合(マイクロポンポン),HB ｺﾝｺﾞｳﾏｲｸﾛ,7,81,0,0,0,0,0,1.5,81,HB,ポンポン(小輪),レンタルバケツ
83004,HB　新花混合(Disbut),新花混合(Ｄｉｓｂｕｔ),HBHB ｼﾝｶｺﾝｺﾞｳDisbut,4,83,0,0,0,0,0,0,83,HB,Disbud,レンタルバケツ
80004,HB　新花混合(ｽﾌﾟﾚｰ),新花混合(スプレー),HB ｼﾝｶｽﾌﾟﾚｰｺﾝｺﾞｳｽﾌﾟﾚ,4,80,0,0,0,0,0,0,80,HB,スプレー,レンタルバケツ
